Segment,BatchName,FacilityName,FacilityMnemonic,BatchVolumeInPipeline,BatchVolumeInSegment,BatchVolume,Shipper,ReceiptFacility,DeliveryFacility,ScadaCommodityCode,Commodity,IntervalStartDateTime,IntervalEndDateTime
Keystone,AWB/3913/0,Crandall Pump Station - (Future),CRNDL-SYN,22723.86,12600,17428,Phillips 66 Co,Enbridge HCT,Plains Patoka,AWB1,AWB,1/1/2019 2:00,1/1/2019 3:00
Keystone,AWB/3913/0,Crandall Pump Station - (Future),CRNDL-SYN,22723.86,16809,17428,Phillips 66 Co,Enbridge HCT,Plains Patoka,AWB1,AWB,1/1/2019 3:00,1/1/2019 4:00
Keystone,AWB/3913/0,Crandall Pump Station - (Future),CRNDL-SYN,22723.86,21104,17428,Phillips 66 Co,Enbridge HCT,Plains Patoka,AWB1,AWB,1/1/2019 4:00,1/1/2019 5:00
Keystone,BR/0269/0,Crandall Pump Station - (Future),CRNDL-SYN,24756.4,2599,26457,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/1/2019 5:00,1/1/2019 6:00
Keystone,BR/0269/0,Crandall Pump Station - (Future),CRNDL-SYN,24756.4,6847,26457,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/1/2019 6:00,1/1/2019 7:00
Keystone,BR/0269/0,Crandall Pump Station - (Future),CRNDL-SYN,24756.4,11560,26457,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/1/2019 7:00,1/1/2019 8:00
Keystone,BR/0269/0,Crandall Pump Station - (Future),CRNDL-SYN,24756.4,15897,26457,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/1/2019 8:00,1/1/2019 9:00
Keystone,BR/0269/0,Crandall Pump Station - (Future),CRNDL-SYN,24756.4,19902,26457,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/1/2019 9:00,1/1/2019 10:00
Keystone,BR/0269/0,Crandall Pump Station - (Future),CRNDL-SYN,24756.4,24166,26457,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/1/2019 10:00,1/1/2019 11:00
Keystone,FRB/0392/0,Crandall Pump Station - (Future),CRNDL-SYN,16130.79,3752,16664,Phillips 66 Co,Enbridge HCT,WRB Terminal,FRB1,FRB,1/1/2019 11:00,1/1/2019 12:00
Keystone,FRB/0392/0,Crandall Pump Station - (Future),CRNDL-SYN,16130.79,8018,16664,Phillips 66 Co,Enbridge HCT,WRB Terminal,FRB1,FRB,1/1/2019 12:00,1/1/2019 13:00
Keystone,FRB/0392/0,Crandall Pump Station - (Future),CRNDL-SYN,16130.79,12235,16664,Phillips 66 Co,Enbridge HCT,WRB Terminal,FRB1,FRB,1/1/2019 13:00,1/1/2019 14:00
Keystone,SMA/0248/0,Crandall Pump Station - (Future),CRNDL-SYN,17517.37,378,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/1/2019 14:00,1/1/2019 15:00
Keystone,SMA/0248/0,Crandall Pump Station - (Future),CRNDL-SYN,17517.37,4928,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/1/2019 15:00,1/1/2019 16:00
Keystone,SMA/0248/0,Crandall Pump Station - (Future),CRNDL-SYN,17517.37,9318,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/1/2019 16:00,1/1/2019 17:00
Keystone,SMA/0248/0,Crandall Pump Station - (Future),CRNDL-SYN,17517.37,13497,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/1/2019 17:00,1/1/2019 18:00
Keystone,FRB/0409/0,Crandall Pump Station - (Future),CRNDL-SYN,16023.1,135,15409,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,FRB1,FRB,1/1/2019 18:00,1/1/2019 19:00
Keystone,FRB/0409/0,Crandall Pump Station - (Future),CRNDL-SYN,16023.1,4486,15409,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,FRB1,FRB,1/1/2019 19:00,1/1/2019 20:00
Keystone,FRB/0409/0,Crandall Pump Station - (Future),CRNDL-SYN,16023.1,8756,15409,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,FRB1,FRB,1/1/2019 20:00,1/1/2019 21:00
Keystone,FRB/0409/0,Crandall Pump Station - (Future),CRNDL-SYN,16023.1,13213,15409,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,FRB1,FRB,1/1/2019 21:00,1/1/2019 22:00
Keystone,CL/5754/0,Crandall Pump Station - (Future),CRNDL-SYN,15977.72,1438,15899,Petrogas KEYU,Gibson Terminal,Plains Cushing,CL1,CL,1/1/2019 22:00,1/1/2019 23:00
Keystone,CL/5754/0,Crandall Pump Station - (Future),CRNDL-SYN,15977.72,5859,15899,Petrogas KEYU,Gibson Terminal,Plains Cushing,CL1,CL,1/1/2019 23:00,1/2/2019 0:00
Keystone,CL/5754/0,Crandall Pump Station - (Future),CRNDL-SYN,15977.72,10280,15899,Petrogas KEYU,Gibson Terminal,Plains Cushing,CL1,CL,1/2/2019 0:00,1/2/2019 1:00
Keystone,CL/5754/0,Crandall Pump Station - (Future),CRNDL-SYN,15977.72,14732,15899,Petrogas KEYU,Gibson Terminal,Plains Cushing,CL1,CL,1/2/2019 1:00,1/2/2019 2:00
Keystone,KH/1076/0,Crandall Pump Station - (Future),CRNDL-SYN,16063.69,3178,15956,ExxonMobil Oil Corp,Enbridge HCT,Enterprise Appelt Terminal,KH1,KH,1/2/2019 2:00,1/2/2019 3:00
Keystone,KH/1076/0,Crandall Pump Station - (Future),CRNDL-SYN,16063.69,7711,15956,ExxonMobil Oil Corp,Enbridge HCT,Enterprise Appelt Terminal,KH1,KH,1/2/2019 3:00,1/2/2019 4:00
Keystone,KH/1076/0,Crandall Pump Station - (Future),CRNDL-SYN,16063.69,12077,15956,ExxonMobil Oil Corp,Enbridge HCT,Enterprise Appelt Terminal,KH1,KH,1/2/2019 4:00,1/2/2019 5:00
Keystone,CL/5793/0,Crandall Pump Station - (Future),CRNDL-SYN,16248.01,318,16000,Suncor Energy Mktg,Enbridge HCT,Plains Patoka,CL1,CL,1/2/2019 5:00,1/2/2019 6:00
Keystone,CL/5793/0,Crandall Pump Station - (Future),CRNDL-SYN,16248.01,4737,16000,Suncor Energy Mktg,Enbridge HCT,Plains Patoka,CL1,CL,1/2/2019 6:00,1/2/2019 7:00
Keystone,CL/5793/0,Crandall Pump Station - (Future),CRNDL-SYN,16248.01,8956,16000,Suncor Energy Mktg,Enbridge HCT,Plains Patoka,CL1,CL,1/2/2019 7:00,1/2/2019 8:00
Keystone,CL/5793/0,Crandall Pump Station - (Future),CRNDL-SYN,16248.01,13463,16000,Suncor Energy Mktg,Enbridge HCT,Plains Patoka,CL1,CL,1/2/2019 8:00,1/2/2019 9:00
Keystone,SMA/0246/0,Crandall Pump Station - (Future),CRNDL-SYN,23600.58,1505,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/2/2019 9:00,1/2/2019 10:00
Keystone,SMA/0246/0,Crandall Pump Station - (Future),CRNDL-SYN,23600.58,5799,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/2/2019 10:00,1/2/2019 11:00
Keystone,SMA/0246/0,Crandall Pump Station - (Future),CRNDL-SYN,23600.58,10094,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/2/2019 11:00,1/2/2019 12:00
Keystone,SMA/0246/0,Crandall Pump Station - (Future),CRNDL-SYN,23600.58,14511,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/2/2019 12:00,1/2/2019 13:00
Keystone,SMA/0246/0,Crandall Pump Station - (Future),CRNDL-SYN,23600.58,18901,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/2/2019 13:00,1/2/2019 14:00
Keystone,SMA/0246/0,Crandall Pump Station - (Future),CRNDL-SYN,23600.58,23300,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/2/2019 14:00,1/2/2019 15:00
Keystone,KH/1080/0,Crandall Pump Station - (Future),CRNDL-SYN,15471.59,3912,15372,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,1/2/2019 15:00,1/2/2019 16:00
Keystone,KH/1080/0,Crandall Pump Station - (Future),CRNDL-SYN,15471.59,8387,15372,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,1/2/2019 16:00,1/2/2019 17:00
Keystone,KH/1080/0,Crandall Pump Station - (Future),CRNDL-SYN,15471.59,12763,15372,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,1/2/2019 17:00,1/2/2019 18:00
Keystone,AWB/3910/0,Crandall Pump Station - (Future),CRNDL-SYN,16987.04,1530,16783,TC Liquids,Enbridge HCT,Sunoco Nederland,AWB1,AWB,1/2/2019 18:00,1/2/2019 19:00
Keystone,AWB/3910/0,Crandall Pump Station - (Future),CRNDL-SYN,16987.04,5860,16783,TC Liquids,Enbridge HCT,Sunoco Nederland,AWB1,AWB,1/2/2019 19:00,1/2/2019 20:00
Keystone,AWB/3910/0,Crandall Pump Station - (Future),CRNDL-SYN,16987.04,10110,16783,TC Liquids,Enbridge HCT,Sunoco Nederland,AWB1,AWB,1/2/2019 20:00,1/2/2019 21:00
Keystone,AWB/3910/0,Crandall Pump Station - (Future),CRNDL-SYN,16987.04,14809,16783,TC Liquids,Enbridge HCT,Sunoco Nederland,AWB1,AWB,1/2/2019 21:00,1/2/2019 22:00
Keystone,SMA/0224/0,Crandall Pump Station - (Future),CRNDL-SYN,16075.95,1963,16000,CHS McPherson,Gibson Terminal,Plains Cushing,SMA1,SMA,1/2/2019 22:00,1/2/2019 23:00
Keystone,SMA/0224/0,Crandall Pump Station - (Future),CRNDL-SYN,16075.95,6333,16000,CHS McPherson,Gibson Terminal,Plains Cushing,SMA1,SMA,1/2/2019 23:00,1/3/2019 0:00
Keystone,SMA/0224/0,Crandall Pump Station - (Future),CRNDL-SYN,16075.95,10436,16000,CHS McPherson,Gibson Terminal,Plains Cushing,SMA1,SMA,1/3/2019 0:00,1/3/2019 1:00
Keystone,SMA/0224/0,Crandall Pump Station - (Future),CRNDL-SYN,16075.95,13649,16000,CHS McPherson,Gibson Terminal,Plains Cushing,SMA1,SMA,1/3/2019 1:00,1/3/2019 2:00
Keystone,SMA/0226/0,Crandall Pump Station - (Future),CRNDL-SYN,20931,851,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,1/3/2019 2:00,1/3/2019 3:00
Keystone,SMA/0226/0,Crandall Pump Station - (Future),CRNDL-SYN,20931,5018,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,1/3/2019 3:00,1/3/2019 4:00
Keystone,SMA/0226/0,Crandall Pump Station - (Future),CRNDL-SYN,20931,8998,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,1/3/2019 4:00,1/3/2019 5:00
Keystone,SMA/0226/0,Crandall Pump Station - (Future),CRNDL-SYN,20931,13346,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,1/3/2019 5:00,1/3/2019 6:00
Keystone,SMA/0226/0,Crandall Pump Station - (Future),CRNDL-SYN,20931,17845,16429,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,1/3/2019 6:00,1/3/2019 7:00
Keystone,CL/5840/0,Crandall Pump Station - (Future),CRNDL-SYN,21990.54,1116,17530,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 7:00,1/3/2019 8:00
Keystone,CL/5840/0,Crandall Pump Station - (Future),CRNDL-SYN,21990.54,5538,17530,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 8:00,1/3/2019 9:00
Keystone,CL/5840/0,Crandall Pump Station - (Future),CRNDL-SYN,21990.54,9726,17530,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 9:00,1/3/2019 10:00
Keystone,CL/5840/0,Crandall Pump Station - (Future),CRNDL-SYN,21990.54,13907,17530,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 10:00,1/3/2019 11:00
Keystone,CL/5840/0,Crandall Pump Station - (Future),CRNDL-SYN,21990.54,18206,17530,Phillips 66 Co,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 11:00,1/3/2019 12:00
Keystone,CL/5790/0,Crandall Pump Station - (Future),CRNDL-SYN,16090.49,341,16914,Suncor Energy Mktg,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 12:00,1/3/2019 13:00
Keystone,CL/5790/0,Crandall Pump Station - (Future),CRNDL-SYN,16090.49,4742,16914,Suncor Energy Mktg,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 13:00,1/3/2019 14:00
Keystone,CL/5790/0,Crandall Pump Station - (Future),CRNDL-SYN,16090.49,9182,16914,Suncor Energy Mktg,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 14:00,1/3/2019 15:00
Keystone,CL/5790/0,Crandall Pump Station - (Future),CRNDL-SYN,16090.49,13607,16914,Suncor Energy Mktg,Enbridge HCT,Plains Patoka,CL1,CL,1/3/2019 15:00,1/3/2019 16:00
Keystone,LLB/0828/0,Crandall Pump Station - (Future),CRNDL-SYN,18768.67,1859,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/3/2019 16:00,1/3/2019 17:00
Keystone,LLB/0828/0,Crandall Pump Station - (Future),CRNDL-SYN,18768.67,6168,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/3/2019 17:00,1/3/2019 18:00
Keystone,LLB/0828/0,Crandall Pump Station - (Future),CRNDL-SYN,18768.67,10551,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/3/2019 18:00,1/3/2019 19:00
Keystone,LLB/0828/0,Crandall Pump Station - (Future),CRNDL-SYN,18768.67,14881,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/3/2019 19:00,1/3/2019 20:00
Keystone,CL/5796/0,Crandall Pump Station - (Future),CRNDL-SYN,22910.33,434,16462,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL1,CL,1/3/2019 20:00,1/3/2019 21:00
Keystone,CL/5796/0,Crandall Pump Station - (Future),CRNDL-SYN,22910.33,4963,16462,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL1,CL,1/3/2019 21:00,1/3/2019 22:00
Keystone,CL/5796/0,Crandall Pump Station - (Future),CRNDL-SYN,22910.33,9306,16462,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL1,CL,1/3/2019 22:00,1/3/2019 23:00
Keystone,CL/5796/0,Crandall Pump Station - (Future),CRNDL-SYN,22910.33,13657,16462,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL1,CL,1/3/2019 23:00,1/4/2019 0:00
Keystone,CL/5796/0,Crandall Pump Station - (Future),CRNDL-SYN,22910.33,18080,16462,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL1,CL,1/4/2019 0:00,1/4/2019 1:00
Keystone,CL/5796/0,Crandall Pump Station - (Future),CRNDL-SYN,22910.33,22420,16462,Husky Mktg & Supply,Gibson Terminal,Plains Patoka,CL1,CL,1/4/2019 1:00,1/4/2019 2:00
Keystone,WDB/0091/0,Crandall Pump Station - (Future),CRNDL-SYN,17347.85,3841,19428,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB1,WDB,1/4/2019 2:00,1/4/2019 3:00
Keystone,WDB/0091/0,Crandall Pump Station - (Future),CRNDL-SYN,17347.85,8055,19428,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB1,WDB,1/4/2019 3:00,1/4/2019 4:00
Keystone,WDB/0091/0,Crandall Pump Station - (Future),CRNDL-SYN,17347.85,12721,19428,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB1,WDB,1/4/2019 4:00,1/4/2019 5:00
Keystone,WDB/0091/0,Crandall Pump Station - (Future),CRNDL-SYN,17347.85,17221,19428,Phillips 66 Co,Enbridge HCT,WRB Terminal,WDB1,WDB,1/4/2019 5:00,1/4/2019 6:00
Keystone,FRB/0442/0,Crandall Pump Station - (Future),CRNDL-SYN,20822.58,4073,20000,Phillips 66 Co,Gibson West,WRB Terminal,FRB1,FRB,1/4/2019 6:00,1/4/2019 7:00
Keystone,FRB/0442/0,Crandall Pump Station - (Future),CRNDL-SYN,20822.58,8312,20000,Phillips 66 Co,Gibson West,WRB Terminal,FRB1,FRB,1/4/2019 7:00,1/4/2019 8:00
Keystone,FRB/0442/0,Crandall Pump Station - (Future),CRNDL-SYN,20822.58,12710,20000,Phillips 66 Co,Gibson West,WRB Terminal,FRB1,FRB,1/4/2019 8:00,1/4/2019 9:00
Keystone,FRB/0442/0,Crandall Pump Station - (Future),CRNDL-SYN,20822.58,17108,20000,Phillips 66 Co,Gibson West,WRB Terminal,FRB1,FRB,1/4/2019 9:00,1/4/2019 10:00
Keystone,CL/5755/0,Crandall Pump Station - (Future),CRNDL-SYN,15797.98,595,15899,Glencore,Gibson Terminal,Enbridge Cushing,CL1,CL,1/4/2019 10:00,1/4/2019 11:00
Keystone,CL/5755/0,Crandall Pump Station - (Future),CRNDL-SYN,15797.98,5046,15899,Glencore,Gibson Terminal,Enbridge Cushing,CL1,CL,1/4/2019 11:00,1/4/2019 12:00
Keystone,CL/5755/0,Crandall Pump Station - (Future),CRNDL-SYN,15797.98,9573,15899,Glencore,Gibson Terminal,Enbridge Cushing,CL1,CL,1/4/2019 12:00,1/4/2019 13:00
Keystone,CL/5755/0,Crandall Pump Station - (Future),CRNDL-SYN,15797.98,14135,15899,Glencore,Gibson Terminal,Enbridge Cushing,CL1,CL,1/4/2019 13:00,1/4/2019 14:00
Keystone,FRB/0410/0,Crandall Pump Station - (Future),CRNDL-SYN,16120.54,2583,15409,Suncor Energy Mktg,Gibson West,Phillips 66 Beaumont,FRB1,FRB,1/4/2019 14:00,1/4/2019 15:00
Keystone,FRB/0410/0,Crandall Pump Station - (Future),CRNDL-SYN,16120.54,6922,15409,Suncor Energy Mktg,Gibson West,Phillips 66 Beaumont,FRB1,FRB,1/4/2019 15:00,1/4/2019 16:00
Keystone,FRB/0410/0,Crandall Pump Station - (Future),CRNDL-SYN,16120.54,11263,15409,Suncor Energy Mktg,Gibson West,Phillips 66 Beaumont,FRB1,FRB,1/4/2019 16:00,1/4/2019 17:00
Keystone,FRB/0410/0,Crandall Pump Station - (Future),CRNDL-SYN,16120.54,15275,15409,Suncor Energy Mktg,Gibson West,Phillips 66 Beaumont,FRB1,FRB,1/4/2019 17:00,1/4/2019 18:00
Keystone,KH/1077/0,Crandall Pump Station - (Future),CRNDL-SYN,16552.76,2950,15956,ExxonMobil Oil Corp,Enbridge HCT,Valero Lucas,KH1,KH,1/4/2019 18:00,1/4/2019 19:00
Keystone,KH/1077/0,Crandall Pump Station - (Future),CRNDL-SYN,16552.76,6509,15956,ExxonMobil Oil Corp,Enbridge HCT,Valero Lucas,KH1,KH,1/4/2019 19:00,1/4/2019 20:00
Keystone,KH/1077/0,Crandall Pump Station - (Future),CRNDL-SYN,16552.76,10214,15956,ExxonMobil Oil Corp,Enbridge HCT,Valero Lucas,KH1,KH,1/4/2019 20:00,1/4/2019 21:00
Keystone,KH/1077/0,Crandall Pump Station - (Future),CRNDL-SYN,16552.76,13882,15956,ExxonMobil Oil Corp,Enbridge HCT,Valero Lucas,KH1,KH,1/4/2019 21:00,1/4/2019 22:00
Keystone,CL/5756/0,Crandall Pump Station - (Future),CRNDL-SYN,16500.44,1054,24265,Coffeyville,Enbridge HCT,Plains Cushing,CL1,CL,1/4/2019 22:00,1/4/2019 23:00
Keystone,CL/5756/0,Crandall Pump Station - (Future),CRNDL-SYN,16500.44,5253,24265,Coffeyville,Enbridge HCT,Plains Cushing,CL1,CL,1/4/2019 23:00,1/5/2019 0:00
Keystone,CL/5756/0,Crandall Pump Station - (Future),CRNDL-SYN,16500.44,9733,24265,Coffeyville,Enbridge HCT,Plains Cushing,CL1,CL,1/5/2019 0:00,1/5/2019 1:00
Keystone,CL/5756/0,Crandall Pump Station - (Future),CRNDL-SYN,16500.44,13400,24265,Coffeyville,Enbridge HCT,Plains Cushing,CL1,CL,1/5/2019 1:00,1/5/2019 2:00
Keystone,CDB/5079/0,Crandall Pump Station - (Future),CRNDL-SYN,17266.64,466,16755,Cenovus Mktg (USA),Gibson Terminal,Sunoco Nederland,CDB1,CDB,1/5/2019 2:00,1/5/2019 3:00
Keystone,CDB/5079/0,Crandall Pump Station - (Future),CRNDL-SYN,17266.64,4130,16755,Cenovus Mktg (USA),Gibson Terminal,Sunoco Nederland,CDB1,CDB,1/5/2019 3:00,1/5/2019 4:00
Keystone,CDB/5079/0,Crandall Pump Station - (Future),CRNDL-SYN,17266.64,7814,16755,Cenovus Mktg (USA),Gibson Terminal,Sunoco Nederland,CDB1,CDB,1/5/2019 4:00,1/5/2019 5:00
Keystone,CDB/5079/0,Crandall Pump Station - (Future),CRNDL-SYN,17266.64,11524,16755,Cenovus Mktg (USA),Gibson Terminal,Sunoco Nederland,CDB1,CDB,1/5/2019 5:00,1/5/2019 6:00
Keystone,CDB/5079/0,Crandall Pump Station - (Future),CRNDL-SYN,17266.64,15274,16755,Cenovus Mktg (USA),Gibson Terminal,Sunoco Nederland,CDB1,CDB,1/5/2019 6:00,1/5/2019 7:00
Keystone,BHB/0738/0,Crandall Pump Station - (Future),CRNDL-SYN,15986.34,1706,16000,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,BHB1,BHB,1/5/2019 7:00,1/5/2019 8:00
Keystone,BHB/0738/0,Crandall Pump Station - (Future),CRNDL-SYN,15986.34,5398,16000,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,BHB1,BHB,1/5/2019 8:00,1/5/2019 9:00
Keystone,BHB/0738/0,Crandall Pump Station - (Future),CRNDL-SYN,15986.34,9067,16000,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,BHB1,BHB,1/5/2019 9:00,1/5/2019 10:00
Keystone,BHB/0738/0,Crandall Pump Station - (Future),CRNDL-SYN,15986.34,12789,16000,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,BHB1,BHB,1/5/2019 10:00,1/5/2019 11:00
Keystone,WCS/4182/0,Crandall Pump Station - (Future),CRNDL-SYN,20286.59,374,16046,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS1,WCS,1/5/2019 11:00,1/5/2019 12:00
Keystone,WCS/4182/0,Crandall Pump Station - (Future),CRNDL-SYN,20286.59,4155,16046,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS1,WCS,1/5/2019 12:00,1/5/2019 13:00
Keystone,WCS/4182/0,Crandall Pump Station - (Future),CRNDL-SYN,20286.59,7824,16046,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS1,WCS,1/5/2019 13:00,1/5/2019 14:00
Keystone,WCS/4182/0,Crandall Pump Station - (Future),CRNDL-SYN,20286.59,11508,16046,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS1,WCS,1/5/2019 14:00,1/5/2019 15:00
Keystone,WCS/4182/0,Crandall Pump Station - (Future),CRNDL-SYN,20286.59,15203,16046,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS1,WCS,1/5/2019 15:00,1/5/2019 16:00
Keystone,WCS/4182/0,Crandall Pump Station - (Future),CRNDL-SYN,20286.59,19234,16046,Husky Mktg & Supply,Husky Terminal,Plains Cushing,WCS1,WCS,1/5/2019 16:00,1/5/2019 17:00
Keystone,LLB/0825/0,Crandall Pump Station - (Future),CRNDL-SYN,16524.16,3262,21218,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/5/2019 17:00,1/5/2019 18:00
Keystone,LLB/0825/0,Crandall Pump Station - (Future),CRNDL-SYN,16524.16,7682,21218,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/5/2019 18:00,1/5/2019 19:00
Keystone,LLB/0825/0,Crandall Pump Station - (Future),CRNDL-SYN,16524.16,12038,21218,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/5/2019 19:00,1/5/2019 20:00
Keystone,LLB/0825/0,Crandall Pump Station - (Future),CRNDL-SYN,16524.16,16467,21218,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/5/2019 20:00,1/5/2019 21:00
Keystone,SMA/0245/0,Crandall Pump Station - (Future),CRNDL-SYN,18138.21,3844,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/5/2019 21:00,1/5/2019 22:00
Keystone,SMA/0245/0,Crandall Pump Station - (Future),CRNDL-SYN,18138.21,7887,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/5/2019 22:00,1/5/2019 23:00
Keystone,SMA/0245/0,Crandall Pump Station - (Future),CRNDL-SYN,18138.21,11874,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/5/2019 23:00,1/6/2019 0:00
Keystone,SMA/0245/0,Crandall Pump Station - (Future),CRNDL-SYN,18138.21,15800,16018,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/6/2019 0:00,1/6/2019 1:00
Keystone,CDB/5089/0,Crandall Pump Station - (Future),CRNDL-SYN,19501.55,1844,17306,Phillips 66 Co,Gibson Terminal,Plains Patoka,WCS1,CDB,1/6/2019 1:00,1/6/2019 2:00
Keystone,CDB/5089/0,Crandall Pump Station - (Future),CRNDL-SYN,19501.55,6076,17306,Phillips 66 Co,Gibson Terminal,Plains Patoka,WCS1,CDB,1/6/2019 2:00,1/6/2019 3:00
Keystone,CDB/5089/0,Crandall Pump Station - (Future),CRNDL-SYN,19501.55,9989,17306,Phillips 66 Co,Gibson Terminal,Plains Patoka,WCS1,CDB,1/6/2019 3:00,1/6/2019 4:00
Keystone,CDB/5089/0,Crandall Pump Station - (Future),CRNDL-SYN,19501.55,14278,17306,Phillips 66 Co,Gibson Terminal,Plains Patoka,WCS1,CDB,1/6/2019 4:00,1/6/2019 5:00
Keystone,CDB/5089/0,Crandall Pump Station - (Future),CRNDL-SYN,19501.55,18492,17306,Phillips 66 Co,Gibson Terminal,Plains Patoka,WCS1,CDB,1/6/2019 5:00,1/6/2019 6:00
Keystone,BR/0270/0,Crandall Pump Station - (Future),CRNDL-SYN,22559.8,3152,19933,Phillips 66 Co,Gibson Terminal,Plains Cushing,WCS1,BR,1/6/2019 6:00,1/6/2019 7:00
Keystone,BR/0270/0,Crandall Pump Station - (Future),CRNDL-SYN,22559.8,7504,19933,Phillips 66 Co,Gibson Terminal,Plains Cushing,WCS1,BR,1/6/2019 7:00,1/6/2019 8:00
Keystone,BR/0270/0,Crandall Pump Station - (Future),CRNDL-SYN,22559.8,11990,19933,Phillips 66 Co,Gibson Terminal,Plains Cushing,WCS1,BR,1/6/2019 8:00,1/6/2019 9:00
Keystone,BR/0270/0,Crandall Pump Station - (Future),CRNDL-SYN,22559.8,16475,19933,Phillips 66 Co,Gibson Terminal,Plains Cushing,WCS1,BR,1/6/2019 9:00,1/6/2019 10:00
Keystone,BR/0270/0,Crandall Pump Station - (Future),CRNDL-SYN,22559.8,20843,19933,Phillips 66 Co,Gibson Terminal,Plains Cushing,WCS1,BR,1/6/2019 10:00,1/6/2019 11:00
Keystone,CL/5753/0,Crandall Pump Station - (Future),CRNDL-SYN,16185.6,2553,15899,Tauber US,Gibson Terminal,Enbridge Cushing,WCS1,CL,1/6/2019 11:00,1/6/2019 12:00
